12.6741 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x13820acf8>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x137f1f320>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1440,  900]), stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.6741 	EXP 	window1: recordFrameIntervals = False
12.8408 	EXP 	window1: recordFrameIntervals = True
13.0241 	EXP 	window1: recordFrameIntervals = False
15.2587 	EXP 	Created text_welcome = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_welcome', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Welcome!', units='height', win=Window(...), wrapWidth=1)
15.2781 	EXP 	Created welcome_next = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='yellow', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='welcome_next', opacity=1.0, ori=0, pos=array([ 0.5, -0.4]), rgb=array([255., 255.,   0.]), text="Press 'return' key >>", units='height', win=Window(...), wrapWidth=1)
15.5155 	EXP 	Created instructions_title = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='yellow', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='instructions_title', opacity=1.0, ori=0, pos=array([0. , 0.4]), rgb=array([255., 255.,   0.]), text='Instructions', units='height', win=Window(...), wrapWidth=1)
15.5701 	EXP 	Created instructions_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
15.5787 	EXP 	Created instructions_next = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='yellow', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions_next', opacity=1.0, ori=0, pos=array([ 0.5, -0.4]), rgb=array([255., 255.,   0.]), text="Press 'return' to start! >", units='height', win=Window(...), wrapWidth=1)
15.7893 	EXP 	Created trial_fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='yellow', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='trial_fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255.,   0.]), text='+', units='height', win=Window(...), wrapWidth=1)
15.8011 	EXP 	Created trial_word = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='trial_word', opacity=1.0, ori=0, pos=array([-0.4,  0.3]), rgb=array([255., 255., 255.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.8753 	EXP 	Sound trial_sound set volume 1.000
15.8897 	EXP 	Created trial_response_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='yellow', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='trial_response_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255.,   0.]), text='default text', units='height', win=Window(...), wrapWidth=1)
15.9010 	EXP 	Created farewell_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='farewell_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='Thank you!', units='height', win=Window(...), wrapWidth=1)
16.1216 	EXP 	Created farewell_next = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='yellow', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='farewell_next', opacity=1.0, ori=0, pos=array([ 0.5, -0.4]), rgb=array([255., 255.,   0.]), text="Press 'return' key >>", units='height', win=Window(...), wrapWidth=1)
16.1478 	EXP 	text_welcome: autoDraw = True
16.1478 	EXP 	welcome_next: autoDraw = True
17.9089 	DATA 	Keypress: return
17.9195 	EXP 	text_welcome: autoDraw = False
17.9195 	EXP 	welcome_next: autoDraw = False
17.9195 	EXP 	instructions_title: autoDraw = True
17.9195 	EXP 	instructions_text: autoDraw = True
17.9195 	EXP 	instructions_next: autoDraw = True
37.5994 	EXP 	Imported Stimuli/trials.xlsx as conditions, 86 conditions, 3 params
37.6004 	EXP 	Created sequence: random, trialTypes=86, nReps=1, seed=None
37.6009 	EXP 	New trial (rep=0, index=0): OrderedDict([('TrialID', 17), ('Word', 'cama'), ('FileName', 'Stimuli/Sounds/cama.wav')])
37.6382 	DATA 	Keypress: return
37.6556 	EXP 	instructions_title: autoDraw = False
37.6556 	EXP 	instructions_text: autoDraw = False
37.6556 	EXP 	instructions_next: autoDraw = False
37.6556 	EXP 	trial_word: text = '[Testing sound: cama]'
37.6556 	EXP 	trial_response_display: text = ' '
37.6556 	EXP 	trial_fixation: autoDraw = True
37.6556 	EXP 	trial_response_display: text = ''
38.1405 	EXP 	trial_word: autoDraw = True
38.1405 	EXP 	trial_response_display: autoDraw = True
38.1566 	EXP 	trial_fixation: autoDraw = False
40.8662 	DATA 	Keypress: b
40.8807 	EXP 	trial_response_display: text = 'b'
40.9320 	DATA 	Keypress: e
40.9473 	EXP 	trial_response_display: text = 'be'
40.9991 	DATA 	Keypress: d
41.0144 	EXP 	trial_response_display: text = 'bed'
42.6376 	EXP 	New trial (rep=0, index=1): OrderedDict([('TrialID', 13), ('Word', 'bolquer'), ('FileName', 'Stimuli/Sounds/bolquer.wav')])
42.6698 	EXP 	trial_word: autoDraw = False
42.6698 	EXP 	trial_response_display: autoDraw = False
42.6698 	EXP 	trial_fixation: autoDraw = False
42.6698 	EXP 	trial_word: autoDraw = False
42.6698 	EXP 	trial_response_display: autoDraw = False
42.6698 	EXP 	trial_word: text = '[Testing sound: bolquer]'
42.6698 	EXP 	trial_response_display: text = ' '
42.6698 	EXP 	trial_fixation: autoDraw = True
43.1701 	EXP 	trial_fixation: autoDraw = False
43.1701 	EXP 	trial_word: autoDraw = True
43.1701 	EXP 	trial_response_display: autoDraw = True
45.9808 	DATA 	Keypress: n
46.0114 	EXP 	trial_response_display: text = 'n'
46.1125 	DATA 	Keypress: a
46.1280 	EXP 	trial_response_display: text = 'na'
46.2146 	DATA 	Keypress: p
46.2282 	EXP 	trial_response_display: text = 'nap'
46.3299 	DATA 	Keypress: p
46.3448 	EXP 	trial_response_display: text = 'napp'
46.4638 	DATA 	Keypress: y
46.4791 	EXP 	trial_response_display: text = 'nappy'
47.6675 	EXP 	New trial (rep=0, index=2): OrderedDict([('TrialID', 41), ('Word', 'gorra'), ('FileName', 'Stimuli/Sounds/gorra.wav')])
47.6985 	EXP 	trial_word: autoDraw = False
47.6985 	EXP 	trial_response_display: autoDraw = False
47.6985 	EXP 	trial_fixation: autoDraw = False
47.6985 	EXP 	trial_word: autoDraw = False
47.6985 	EXP 	trial_response_display: autoDraw = False
47.6985 	EXP 	trial_word: text = '[Testing sound: gorra]'
47.6985 	EXP 	trial_response_display: text = ' '
47.6985 	EXP 	trial_fixation: autoDraw = True
48.1664 	EXP 	trial_word: autoDraw = True
48.1664 	EXP 	trial_response_display: autoDraw = True
48.1997 	EXP 	trial_fixation: autoDraw = False
51.0936 	DATA 	Keypress: c
51.1083 	EXP 	trial_response_display: text = 'c'
51.2282 	DATA 	Keypress: a
51.2585 	EXP 	trial_response_display: text = 'ca'
51.3603 	DATA 	Keypress: p
51.3754 	EXP 	trial_response_display: text = 'cap'
52.6633 	EXP 	New trial (rep=0, index=3): OrderedDict([('TrialID', 59), ('Word', 'pa'), ('FileName', 'Stimuli/Sounds/pa.wav')])
52.6953 	EXP 	trial_word: autoDraw = False
52.6953 	EXP 	trial_response_display: autoDraw = False
52.6953 	EXP 	trial_fixation: autoDraw = False
52.6953 	EXP 	trial_word: autoDraw = False
52.6953 	EXP 	trial_response_display: autoDraw = False
52.6953 	EXP 	trial_word: text = '[Testing sound: pa]'
52.6953 	EXP 	trial_response_display: text = ' '
52.6953 	EXP 	trial_fixation: autoDraw = True
53.1637 	EXP 	trial_word: autoDraw = True
53.1637 	EXP 	trial_response_display: autoDraw = True
53.1962 	EXP 	trial_fixation: autoDraw = False
55.0207 	DATA 	Keypress: b
55.0345 	EXP 	trial_response_display: text = 'b'
55.0536 	DATA 	Keypress: r
55.0683 	EXP 	trial_response_display: text = 'br'
55.1363 	DATA 	Keypress: e
55.1516 	EXP 	trial_response_display: text = 'bre'
55.2554 	DATA 	Keypress: a
55.2853 	EXP 	trial_response_display: text = 'brea'
55.3902 	DATA 	Keypress: d
55.4204 	EXP 	trial_response_display: text = 'bread'
57.6612 	EXP 	New trial (rep=0, index=4): OrderedDict([('TrialID', 63), ('Word', 'peu'), ('FileName', 'Stimuli/Sounds/peu.wav')])
57.6923 	EXP 	trial_word: autoDraw = False
57.6923 	EXP 	trial_response_display: autoDraw = False
57.6923 	EXP 	trial_fixation: autoDraw = False
57.6923 	EXP 	trial_word: autoDraw = False
57.6923 	EXP 	trial_response_display: autoDraw = False
57.6923 	EXP 	trial_word: text = '[Testing sound: peu]'
57.6923 	EXP 	trial_response_display: text = ' '
57.6923 	EXP 	trial_fixation: autoDraw = True
58.1598 	EXP 	trial_word: autoDraw = True
58.1598 	EXP 	trial_response_display: autoDraw = True
58.1933 	EXP 	trial_fixation: autoDraw = False
60.6196 	DATA 	Keypress: s
60.6329 	EXP 	trial_response_display: text = 's'
60.6682 	DATA 	Keypress: h
60.6848 	EXP 	trial_response_display: text = 'sh'
60.8220 	DATA 	Keypress: e
60.8512 	EXP 	trial_response_display: text = 'she'
60.9865 	DATA 	Keypress: e
61.0011 	EXP 	trial_response_display: text = 'shee'
61.0707 	DATA 	Keypress: p
61.1008 	EXP 	trial_response_display: text = 'sheep'
62.6575 	EXP 	New trial (rep=0, index=5): OrderedDict([('TrialID', 40), ('Word', 'globus'), ('FileName', 'Stimuli/Sounds/globus.wav')])
62.6892 	EXP 	trial_word: autoDraw = False
62.6892 	EXP 	trial_response_display: autoDraw = False
62.6892 	EXP 	trial_fixation: autoDraw = False
62.6892 	EXP 	trial_word: autoDraw = False
62.6892 	EXP 	trial_response_display: autoDraw = False
62.6892 	EXP 	trial_word: text = '[Testing sound: globus]'
62.6892 	EXP 	trial_response_display: text = ' '
62.6892 	EXP 	trial_fixation: autoDraw = True
63.1738 	EXP 	trial_word: autoDraw = True
63.1738 	EXP 	trial_response_display: autoDraw = True
