participant,group,trial_id,test_language,country,word,input_text,typing_offset,consonant_ratio,vowel_ratio,onset,pthn,freq,stress_overlap
5dd693492b033b61545beaee,ENG-SPA,84,Spanish,UK,pie,play,1.816999912,0.266666666666666,0,different,5,64.92,0
5dd693492b033b61545beaee,ENG-SPA,85,Spanish,UK,pierna,pepper,5.833000183,0.0888888888888888,0,different,2,56.51,0
5dd693492b033b61545beaee,ENG-SPA,86,Spanish,UK,pingüino,penguin,2.148000002,0.666666666666666,0.222222222222222,same_consonant,0,2.88,1
5dd693492b033b61545beaee,ENG-SPA,87,Spanish,UK,platano,,1.848999977,0.297435897435897,0.0769230769230769,different,0,10.73,0
5dd693492b033b61545beaee,ENG-SPA,88,Spanish,UK,plato,plant,3.332999945,0.6,0.133333333333333,same_consonant,7,25.65,1
5dd693492b033b61545beaee,ENG-SPA,89,Spanish,UK,pluma,flower,10.50499988,0.177777777777777,0,different,6,6.63,0
5dd693492b033b61545beaee,ENG-SPA,90,Spanish,UK,pollo,oreo,1.167000055,0.281481481481481,0.148148148148148,different,0,61.73,0
5dd693492b033b61545beaee,ENG-SPA,91,Spanish,UK,puerta,good,2.784000158,0.183333333333333,0,different,5,292.06,0
5dd693492b033b61545beaee,ENG-SPA,92,Spanish,UK,sandwich,sandwich,2.649000168,0.594871794871794,0.282051282051282,same_consonant,0,21.92,1
5dd693492b033b61545beaee,ENG-SPA,93,Spanish,UK,sol,soul,1.44900012,0.533333333333333,0.222222222222222,same_consonant,13,69.67,1
5dd693492b033b61545beaee,ENG-SPA,94,Spanish,UK,tambor,puddle,4.934999943,0.386666666666666,0,different,4,8.47,0
5dd693492b033b61545beaee,ENG-SPA,95,Spanish,UK,tenedor,cantaloon,2.536999941,0.28,0.0666666666666666,different,12,8.82,0
5dd693492b033b61545beaee,ENG-SPA,96,Spanish,UK,tigre,england,2.585999966,0.373333333333333,0.2,same_consonant,0,18.53,1
5dd693492b033b61545beaee,ENG-SPA,97,Spanish,UK,tijeras,behave,2.11500001,0.411111111111111,0.305555555555555,different,1,6.69,0
5dd693492b033b61545beaee,ENG-SPA,98,Spanish,UK,tobogan,to go,3.582000017,0.144444444444444,0.166666666666666,different,2,17.82,1
5dd693492b033b61545beaee,ENG-SPA,99,Spanish,UK,tomate,tomato,3.284999847,0.461538461538461,0.333333333333333,same_consonant,0,5.9,1
5dd693492b033b61545beaee,ENG-SPA,100,Spanish,UK,toro,pool,2.167000055,0.476190476190476,0.238095238095238,different,6,27.51,0
5dd693492b033b61545beaee,ENG-SPA,101,Spanish,UK,tren,greens,3.717000008,0.666666666666666,0.222222222222222,same_consonant,0,95.06,1
5dd693492b033b61545beaee,ENG-SPA,102,Spanish,UK,ventana,banana,3.301000118,0.215384615384615,0.128205128205128,different,0,86,0
5dd693492b033b61545beaee,ENG-SPA,103,Spanish,UK,zanahoria,corona,4.838999987,0.246153846153846,0.128205128205128,different,3,3.82,0
5e0ce0bbda6bad4819153380,ENG-CAT,104,Catalan,UK,abella,mother,1.563999891,0,0,different,27,10.35,0
5e0ce0bbda6bad4819153380,ENG-CAT,105,Catalan,UK,aigua,why,4.647000074,0.222222222222222,0.222222222222222,different,0,225.06,0
5e0ce0bbda6bad4819153380,ENG-CAT,106,Catalan,UK,aixeta,teacher,6.281999826,0.2,0.25,different,8,14.75,0
5e0ce0bbda6bad4819153380,ENG-CAT,107,Catalan,UK,amanida,shop,6.164999962,0.122222222222222,0.166666666666666,different,0,17.02,0
5e0ce0bbda6bad4819153380,ENG-CAT,108,Catalan,UK,ampolla,boy,6.047999859,0.16,0,different,0,50.75,0
5e0ce0bbda6bad4819153380,ENG-CAT,109,Catalan,UK,arbre,brother,2.266000032,0.285714285714285,0.19047619047619,different,5,65,0
5e0ce0bbda6bad4819153380,ENG-CAT,110,Catalan,UK,berenar,bucket,4.947000027,0.32,0.166666666666666,different,5,9.14,0
5e0ce0bbda6bad4819153380,ENG-CAT,111,Catalan,UK,bibero,song,4.213999987,0.32,0,same_consonant,0,50.75,0
5e0ce0bbda6bad4819153380,ENG-CAT,112,Catalan,UK,bici,busy,4.947999954,0.416666666666666,0.25,same_consonant,9,25.88,1
5e0ce0bbda6bad4819153380,ENG-CAT,113,Catalan,UK,boca,book,1.731999874,0.233333333333333,0.0416666666666666,different,0,104.41,0
5e0ce0bbda6bad4819153380,ENG-CAT,114,Catalan,UK,bol,ball,1.348999977,0.571428571428571,0.142857142857142,same_consonant,12,21.45,1
5e0ce0bbda6bad4819153380,ENG-CAT,115,Catalan,UK,bolet,ball,1.331999779,0.242424242424242,0.181818181818181,different,1,2.14,0
5e0ce0bbda6bad4819153380,ENG-CAT,116,Catalan,UK,bolquer,big,3.697999954,0.251851851851851,0.037037037037037,different,8,0.78,0
5e0ce0bbda6bad4819153380,ENG-CAT,117,Catalan,UK,boto,mother,3.048000097,0.5,0.125,same_consonant,0,28.25,0
5e0ce0bbda6bad4819153380,ENG-CAT,118,Catalan,UK,bou,no,8.130000114,0.333333333333333,0.333333333333333,same_consonant,6,27.51,1
5e0ce0bbda6bad4819153380,ENG-CAT,119,Catalan,UK,caixa,cash,1.25,0.25,0,different,0,89.75,0
5e0ce0bbda6bad4819153380,ENG-CAT,120,Catalan,UK,cama,camel,5.996000051,0.361904761904761,0.238095238095238,different,2,56.51,0
5e0ce0bbda6bad4819153380,ENG-CAT,121,Catalan,UK,camisa,sister,1.797999859,0.4,0.19047619047619,different,6,46.37,0
5e0ce0bbda6bad4819153380,ENG-CAT,122,Catalan,UK,casa,car,1.100000143,0.183333333333333,0.25,different,1,514,0
5e0ce0bbda6bad4819153380,ENG-CAT,123,Catalan,UK,cavall,fast,4.779999971,0.366666666666666,0.125,different,2,92.88,0
5e0ce0bbda6bad4819153380,ENG-CAT,124,Catalan,UK,cirera,signal,1.84800005,0.373333333333333,0.3,different,6,13.59,0
5e0ce0bbda6bad4819153380,ENG-CAT,125,Catalan,UK,colom,comb,2.247999907,0.413333333333333,0.166666666666666,different,0,5.9,0
5e0ce0bbda6bad4819153380,ENG-CAT,126,Catalan,UK,corona,beer,3.664000034,0.363636363636363,0.181818181818181,same_consonant,4,13.69,0
5e0ce0bbda6bad4819153380,ENG-CAT,127,Catalan,UK,cotxe,cheese,4.930999994,0.333333333333333,0.222222222222222,same_consonant,2,483.06,1
5e0ce0bbda6bad4819153380,ENG-CAT,128,Catalan,UK,cuc,animal,4.697999954,0.4,0.111111111111111,different,8,10.12,0
5e0ce0bbda6bad4819153380,ENG-CAT,129,Catalan,UK,dit,yes,3.683000088,0.333333333333333,0.25,different,0,36.67,0
5e0ce0bbda6bad4819153380,ENG-CAT,130,Catalan,UK,entrepa,animal,9.58100009,0.235897435897435,0,different,0,21.92,0
5e0ce0bbda6bad4819153380,ENG-CAT,131,Catalan,UK,esponja,sponge,1.332000017,0.655555555555555,0.138888888888888,different,0,6.71,1
5e0ce0bbda6bad4819153380,ENG-CAT,132,Catalan,UK,estrella,hurry,3.015000105,0.4,0,different,3,81.35,1
5e0ce0bbda6bad4819153380,ENG-CAT,133,Catalan,UK,estruc,police,2.531000137,0.644444444444444,0.138888888888888,different,0,0.94,1
5e0ce0bbda6bad4819153380,ENG-CAT,134,Catalan,UK,flor,rain,4.480999947,0.5,0.0833333333333333,same_consonant,1,22.76,1
5e0ce0bbda6bad4819153380,ENG-CAT,135,Catalan,UK,formiga,food,3.664999962,0.133333333333333,0,different,9,5.35,0
5e0ce0bbda6bad4819153380,ENG-CAT,136,Catalan,UK,forquilla,eat,6.945999861,0.4,0.133333333333333,same_consonant,12,8.82,1
5e0ce0bbda6bad4819153380,ENG-CAT,137,Catalan,UK,fulla,full,4.06400013,0.285714285714285,0,different,13,5.2,1
5e0ce0bbda6bad4819153380,ENG-CAT,138,Catalan,UK,galeta,collect,4.815000057,0.388888888888888,0.111111111111111,different,,,0
5e0ce0bbda6bad4819153380,ENG-CAT,139,Catalan,UK,galleda,blacksmith,5.066999912,0.351515151515151,0.242424242424242,different,1,10.02,0
5e0ce0bbda6bad4819153380,ENG-CAT,140,Catalan,UK,gat,wind,7.746999979,0.644444444444444,0.277777777777777,different,9,66.33,1
5e0ce0bbda6bad4819153380,ENG-CAT,141,Catalan,UK,gerd,hair,4.664999962,0.433333333333333,0,different,4,16.78,1
5e0ce0bbda6bad4819153380,ENG-CAT,142,Catalan,UK,girafa,giraffe,2.015000105,0.533333333333333,0.303030303030303,different,0,1.49,1
5e0ce0bbda6bad4819153380,ENG-CAT,143,Catalan,UK,globus,globe,4.697999954,0.424242424242424,0.181818181818181,different,0,8.67,0
5e0ce0bbda6bad4819153380,ENG-CAT,144,Catalan,UK,gorra,pig,2.09800005,0.399999999999999,0.0952380952380952,different,11,18.75,0
5e0ce0bbda6bad4819153380,ENG-CAT,145,Catalan,UK,got,god,3.06400013,0.577777777777777,0.277777777777777,different,6,51.65,0
5e0ce0bbda6bad4819153380,ENG-CAT,146,Catalan,UK,guitarra,guitar,1.266000032,0.4,0.333333333333333,same_consonant,0,15.59,1
5e0ce0bbda6bad4819153380,ENG-CAT,147,Catalan,UK,jaqueta,tennis,9.64599991,0.533333333333333,0.242424242424242,different,0,33.41,1
5e0ce0bbda6bad4819153380,ENG-CAT,148,Catalan,UK,lleo,maybe,4.197999954,0.2,0.25,different,1,15.35,0
5e0ce0bbda6bad4819153380,ENG-CAT,149,Catalan,UK,llibre,library,4.098999977,0.166666666666666,0.125,different,3,176.98,0
5e0ce0bbda6bad4819153380,ENG-CAT,150,Catalan,UK,lloro,path,2.499000072,0.296296296296296,0.185185185185185,different,2,3.27,0
5e0ce0bbda6bad4819153380,ENG-CAT,151,Catalan,UK,lluna,moon,1.816999912,0.342857142857142,0.285714285714285,different,6,49.96,1
5e0ce0bbda6bad4819153380,ENG-CAT,152,Catalan,UK,ma,yes,2.083000183,0.0666666666666666,0.277777777777777,different,2,279.65,0
5e0ce0bbda6bad4819153380,ENG-CAT,153,Catalan,UK,mico,dad,8.013999939,0.222222222222222,0.222222222222222,same_consonant,1,33.51,1
5e0ce0bbda6bad4819153380,ENG-CAT,154,Catalan,UK,mirall,petrol,4.164999962,0.444444444444444,0.333333333333333,same_consonant,0,24.18,1
5e0ce0bbda6bad4819153380,ENG-CAT,155,Catalan,UK,moneda,mother,2.1650002,0.293333333333333,0.133333333333333,different,6,9.75,0
5e0ce0bbda6bad4819153380,ENG-CAT,156,Catalan,UK,moto,moat,1.86500001,0.307692307692307,0.179487179487179,same_consonant,0,0.75,1
5e0ce0bbda6bad4819153380,ENG-CAT,157,Catalan,UK,mussol,muscle,2.4150002,0.25,0.25,different,10,5.61,0
5e0ce0bbda6bad4819153380,ENG-CAT,158,Catalan,UK,nas,hi,4.513999939,0.285714285714285,0.142857142857142,same_consonant,6,69.75,1
5e0ce0bbda6bad4819153380,ENG-CAT,159,Catalan,UK,onada,mother,7.864000082,0.207407407407407,0.111111111111111,different,8,21.25,0
5e0ce0bbda6bad4819153380,ENG-CAT,160,Catalan,UK,orella,mother,1.549000025,0,0.428571428571428,different,9,32,0
5e0ce0bbda6bad4819153380,ENG-CAT,161,Catalan,UK,ovella,grandmother,2.666999817,0,0,different,8,13.43,0
5e0ce0bbda6bad4819153380,ENG-CAT,162,Catalan,UK,pa,dad,2.080999851,0.311111111111111,0,different,5,28.33,0
5e0ce0bbda6bad4819153380,ENG-CAT,163,Catalan,UK,papallona,grandfather,6.597000122,0.216666666666666,0.166666666666666,different,0,5.51,0
5e0ce0bbda6bad4819153380,ENG-CAT,164,Catalan,UK,patata,potato,1.532999992,0.428571428571428,0.380952380952381,same_consonant,0,11.29,1
5e0ce0bbda6bad4819153380,ENG-CAT,165,Catalan,UK,pernil,phone,5.981000185,0.177777777777777,0.148148148148148,different,18,11.59,0
5e0ce0bbda6bad4819153380,ENG-CAT,166,Catalan,UK,peu,male,3.215000153,0.444444444444444,0.0555555555555555,different,5,64.92,0
5e0ce0bbda6bad4819153380,ENG-CAT,167,Catalan,UK,pingui,seafood,4.896999836,0.615384615384615,0.256410256410256,same_consonant,0,2.88,1
5e0ce0bbda6bad4819153380,ENG-CAT,168,Catalan,UK,planta,plant,1.431999922,0.727272727272727,0.121212121212121,same_consonant,4,27.61,1
5e0ce0bbda6bad4819153380,ENG-CAT,169,Catalan,UK,plat,no,2.414999962,0.666666666666666,0.148148148148148,same_consonant,7,25.65,1
5e0ce0bbda6bad4819153380,ENG-CAT,170,Catalan,UK,ploma,bread,5.197000027,0.177777777777777,0.222222222222222,different,6,6.63,0
5e0ce0bbda6bad4819153380,ENG-CAT,171,Catalan,UK,pollastre,music,3.082000017,0.307692307692307,0.153846153846153,different,0,61.73,0
5e0ce0bbda6bad4819153380,ENG-CAT,172,Catalan,UK,poma,fruit,2.747999907,0.285714285714285,0,different,0,23.67,0
5e0ce0bbda6bad4819153380,ENG-CAT,173,Catalan,UK,porc,pork,1.648999929,0.571428571428571,0.285714285714285,same_consonant,,,1
5e0ce0bbda6bad4819153380,ENG-CAT,174,Catalan,UK,porta,toilet,1.483999968,0.209523809523809,0.285714285714285,different,5,292.06,1
5e0ce0bbda6bad4819153380,ENG-CAT,175,Catalan,UK,raspall,school,4.530999899,0.386666666666666,0.133333333333333,different,2,14.16,0
5e0ce0bbda6bad4819153380,ENG-CAT,176,Catalan,UK,samarreta,alcohol,2.69900012,0.153846153846153,0.102564102564102,different,,,0
5e0ce0bbda6bad4819153380,ENG-CAT,177,Catalan,UK,sol,sun,2.082000017,0.533333333333333,0.277777777777777,same_consonant,13,69.67,1
5e0ce0bbda6bad4819153380,ENG-CAT,178,Catalan,UK,taronja,orange,2.082000017,0.455555555555555,0.0277777777777777,different,0,22.31,0
5e0ce0bbda6bad4819153380,ENG-CAT,179,Catalan,UK,tigre,tiger,2.69900012,0.4,0.4,same_consonant,0,18.53,1
5e0ce0bbda6bad4819153380,ENG-CAT,180,Catalan,UK,tisores,music,2.882999897,0.466666666666666,0.333333333333333,different,1,6.69,0
5e0ce0bbda6bad4819153380,ENG-CAT,181,Catalan,UK,tobogan,tobogan,4.213999987,0.144444444444444,0.166666666666666,different,2,17.82,0
5e0ce0bbda6bad4819153380,ENG-CAT,182,Catalan,UK,tomaquet,tomato,1.482999802,0.285714285714285,0.142857142857142,same_consonant,0,5.9,1
5e0ce0bbda6bad4819153380,ENG-CAT,183,Catalan,UK,tren,train,2.832000017,0.666666666666666,0.185185185185185,same_consonant,0,95.06,1
5e0ce0bbda6bad4819153380,ENG-CAT,184,Catalan,UK,ull,oil,9.34600019,0,0,different,18,111.78,0
5e0ce0bbda6bad4819153380,ENG-CAT,185,Catalan,UK,ulleres,umbrella,2.281000137,0.3,0.0555555555555555,different,0,33.12,0
5e0ce0bbda6bad4819153380,ENG-CAT,186,Catalan,UK,ungla,car,3.998000145,0.222222222222222,0,different,8,18.65,0
5e0ce0bbda6bad4819153380,ENG-CAT,187,Catalan,UK,vaixell,pasta,6.430000067,0.222222222222222,0.222222222222222,same_consonant,5,95.78,1
5e0ce0bbda6bad4819153380,ENG-CAT,188,Catalan,UK,xocolata,chocolate,7.697999954,0.524444444444444,0.2,different,0,29.39,0
5e0ce0bbda6bad4819153380,ENG-CAT,189,Catalan,UK,zebra,zebra,1.766000032,0.573333333333333,0.366666666666666,same_consonant,0,2.51,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,1,Spanish,UK,arbol,narwhal,29.03500009,0.25,0,different,5,65,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,2,Spanish,UK,avestruz,speak,5.582000017,0.542857142857142,0.142857142857142,different,0,0.94,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,3,Spanish,UK,barco,dog,7.565000057,0.4,0.111111111111111,same_consonant,5,95.78,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,4,Spanish,UK,biberon,monkey,6.664999962,0.29090909090909,0,same_consonant,0,50.75,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,5,Spanish,UK,bici,baby,4.265000105,0.4,0.25,same_consonant,9,25.88,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,6,Spanish,UK,boca,blue,5.832000017,0.233333333333333,0.25,different,0,104.41,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,7,Spanish,UK,bocadillo,story,13.91499996,0.266666666666666,0.19047619047619,different,0,21.92,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,8,Spanish,UK,bol,bowl,1.582999945,0.571428571428571,0.19047619047619,same_consonant,12,21.45,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,9,Spanish,UK,boli,flower,3.049999952,0.438095238095238,0.0952380952380952,different,7,24.73,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,10,Spanish,UK,botella,house,2.599999905,0.4,0.133333333333333,same_consonant,0,50.75,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,11,Spanish,UK,boton,baton,2.515999794,0.666666666666666,0.148148148148148,same_consonant,0,28.25,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,12,Spanish,UK,brazo,brass,1.622999907,0.133333333333333,0,different,5,65.41,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,13,Spanish,UK,buho,bubble,6.715000153,0,0.333333333333333,different,10,5.61,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,14,Spanish,UK,burro,book,4.999000072,0.281481481481481,0.111111111111111,different,0,5.35,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,15,Spanish,UK,caballo,pepper,6.848999977,0.325925925925925,0.074074074074074,different,2,92.88,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,16,Spanish,UK,caja,car,1.198999882,0.25,0,different,0,89.75,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,17,Spanish,UK,calcetin,pharmacy,18.0150001,0.181818181818181,0,different,16,8.98,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,18,Spanish,UK,camisa,daughter,2.848999977,0.311111111111111,0.148148148148148,different,6,46.37,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,19,Spanish,UK,camiseta,camel,6.531999826,0.42051282051282,0.256410256410256,different,,,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,20,Spanish,UK,caracol,breakfast,7.532999992,0.277777777777777,0.0833333333333333,different,7,1.76,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,21,Spanish,UK,cebra,zebra,2.432999849,0.573333333333333,0.266666666666666,different,0,2.51,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,22,Spanish,UK,cepillo,pen,3.248999834,0.133333333333333,0,different,2,14.16,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,23,Spanish,UK,cerdo,thirteen,3.332999945,0.316666666666666,0.208333333333333,different,3,39.14,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,24,Spanish,UK,cereza,party,3.065000057,0.36,0.333333333333333,different,6,13.59,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,25,Spanish,UK,cesta,sister,1.865999937,0.484848484848484,0.0606060606060606,different,0,13.18,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,26,Spanish,UK,chaqueta,jacket,2.315999985,0.533333333333333,0.303030303030303,different,0,33.41,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,27,Spanish,UK,chocolate,chocolate,2.215999842,0.533333333333333,0.244444444444444,same_consonant,0,29.39,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,28,Spanish,UK,cielo,yellow,3.036999941,0.355555555555555,0.148148148148148,different,0,44.8,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,29,Spanish,UK,coche,coach,2.366000175,0.333333333333333,0.166666666666666,same_consonant,2,483.06,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,30,Spanish,UK,corona,corona,10.5150001,0.545454545454545,0.0303030303030302,same_consonant,4,13.69,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,31,Spanish,UK,cubo,sport,6.779000044,0.355555555555555,0.111111111111111,different,1,10.02,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,32,Spanish,UK,cuchara,music,5.25,0.28,0.2,different,3,7.61,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,33,Spanish,UK,dedo,dog,17.13199997,0.266666666666666,0.185185185185185,different,0,36.67,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,34,Spanish,UK,ensalada,enchiladas,26.26399994,0.461538461538461,0.205128205128205,different,0,17.02,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,35,Spanish,UK,esponja,dance,4.381999969,0.588888888888888,0.111111111111111,different,0,6.71,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,36,Spanish,UK,estrella,stranger,7.931999922,0.4,0,different,3,81.35,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,37,Spanish,UK,flor,floor,2.116000175,0.444444444444444,0.037037037037037,same_consonant,1,22.76,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,38,Spanish,UK,frambuesa,dancer,1.766000032,0.325,0.0833333333333333,different,0,1.88,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,39,Spanish,UK,gafas,drink,21.93000007,0.363636363636363,0,same_consonant,0,33.12,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,40,Spanish,UK,galleta,swimming,4.333000183,0.377777777777777,0.0833333333333333,different,,,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,41,Spanish,UK,gallina,hyena,2.032999992,0.34074074074074,0.074074074074074,different,16,11.37,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,42,Spanish,UK,gato,gateau,23.06299996,0.552380952380952,0.238095238095238,different,9,66.33,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,43,Spanish,UK,globo,world,8.582000017,0.44,0.166666666666666,different,0,8.67,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,44,Spanish,UK,gorrion,brown,2.565999985,0.266666666666666,0.138888888888888,different,,,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,45,Spanish,UK,gorro,orange,2.48300004,0.380952380952381,0.0952380952380952,different,14,64.18,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,46,Spanish,UK,grifo,pen,5.083000183,0.183333333333333,0,different,8,14.75,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,47,Spanish,UK,guitarra,guitar,1.099999905,0.4,0.333333333333333,same_consonant,0,15.59,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,48,Spanish,UK,gusano,teacher,2.382999897,0.296296296296296,0.074074074074074,different,8,10.12,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,49,Spanish,UK,hormiga,friend,3.131999969,0.296296296296296,0.074074074074074,different,9,5.35,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,50,Spanish,UK,jirafa,father,2.431999922,0.496969696969697,0.303030303030303,different,0,1.49,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,51,Spanish,UK,ladrillo,eat,8.281999826,0.375757575757575,0.181818181818181,different,8,10.18,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,52,Spanish,UK,lapiz,gem,12.68099999,0.2,0,different,0,9.86,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,53,Spanish,UK,leche,letter,4.799999952,0.25,0,different,0,42.53,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,54,Spanish,UK,lengua,language,2.599000216,0.325925925925925,0.111111111111111,different,3,31.16,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,55,Spanish,UK,leon,sun,2.782999992,0.444444444444444,0.222222222222222,same_consonant,1,15.35,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,56,Spanish,UK,libro,lion,2.683000088,0.216666666666666,0.125,different,3,176.98,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,57,Spanish,UK,loro,charity,7.282000065,0.311111111111111,0.222222222222222,different,2,3.27,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,58,Spanish,UK,luna,moon,1.766000032,0.399999999999999,0.285714285714285,different,6,49.96,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,59,Spanish,UK,mano,man,2.25,0.3,0.208333333333333,different,2,279.65,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,60,Spanish,UK,manzana,rain,9.44799995,0.08,0,different,0,23.67,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,61,Spanish,UK,mariposa,butterfly,3.367000103,0.116666666666666,0.25,different,0,5.51,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,62,Spanish,UK,martillo,party,10.48099995,0.181818181818181,0.0909090909090909,different,0,12.47,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,63,Spanish,UK,mesa,cliff,21.87999988,0.148148148148148,0.222222222222222,different,1,105.63,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,64,Spanish,UK,moneda,monitor,5.681999922,0.293333333333333,0.166666666666666,different,6,9.75,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,65,Spanish,UK,mono,single,7.131000042,0.4,0.148148148148148,same_consonant,1,33.51,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,66,Spanish,UK,moto,very,5.967000008,0.307692307692307,0.205128205128205,same_consonant,0,0.75,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,67,Spanish,UK,muneca,moon,1.149999857,0.251851851851851,0.111111111111111,different,5,24.76,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,68,Spanish,UK,naranja,orange,3.399000168,0.166666666666666,0,different,0,22.31,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,69,Spanish,UK,nariz,colour,12.36500001,0.222222222222222,0.111111111111111,same_consonant,6,69.75,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,70,Spanish,UK,ola,hello,1.898999929,0,0.142857142857142,different,8,21.25,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,71,Spanish,UK,ombligo,sing,5.683000088,0.328888888888888,0.222222222222222,different,,,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,72,Spanish,UK,osito,school,17.48100019,0.122222222222222,0.25,different,,,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,73,Spanish,UK,oveja,yellow,33.34500003,0,0,different,8,13.43,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,74,Spanish,UK,pajaro,umbrella,6.964999914,0.34074074074074,0.148148148148148,different,7,45.45,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,75,Spanish,UK,pan,pan,2.94900012,0.266666666666666,0,different,5,28.33,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,76,Spanish,UK,panal,pancake,3.633000135,0.222222222222222,0.111111111111111,different,8,0.78,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,77,Spanish,UK,pantalon,trousers,3.365999937,0.32,0.2,different,0,5.16,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,78,Spanish,UK,pastel,pasta,1.616000175,0.12,0.2,different,8,45.06,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,79,Spanish,UK,patata,potato,1.583000183,0.428571428571428,0.238095238095238,same_consonant,0,11.29,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,80,Spanish,UK,pato,part,2.132999897,0.438095238095238,0.142857142857142,different,11,24.76,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,81,Spanish,UK,pelota,morning,2.400000095,0.429629629629629,0.074074074074074,different,5,104.96,1
5e2c9acdcd89c82c3a1321ae,ENG-SPA,82,Spanish,UK,perro,shirt,5.234999895,0.361904761904761,0.0476190476190476,different,1,192.84,0
5e2c9acdcd89c82c3a1321ae,ENG-SPA,83,Spanish,UK,pez,home,7.232000113,0.555555555555555,0.277777777777777,different,1,83.49,0
